CustomerID,Tenure,PhoneService_Numeric,Contract_Numeric,PaymentMethod_Numeric,MonthlyCharges,TotalCharges,Churn_Numeric,MonthlyChargesPerTenure,LogTotalCharges
2123-VSCOT,59,1,2,2,72.1,4194.85,0,1.2220338983050847,8.341612861408619
6651-AZVTJ,49,1,0,0,99.8,4872.45,1,2.036734693877551,8.491352169656412
4566-GOLUK,47,1,0,2,107.35,5118.95,1,2.2840425531914894,8.54070461887716
2484-DGXPZ,31,1,0,1,19.55,658.95,1,0.6306451612903226,6.490647659089898
2018-QKYGT,1,1,0,0,81.05,81.05,0,81.05,4.395066248181685
2792-VPPET,3,1,0,0,20.5,76.95,0,6.833333333333333,4.343155860284888
7409-JURKQ,53,1,1,2,111.8,5809.75,0,2.1094339622641507,8.667292819660275
3247-MHJKM,1,1,0,1,20.2,20.2,0,20.2,3.005682604407159
1964-SVLEA,20,1,1,1,19.7,415.9,0,0.985,6.030444846748866
4587-NUKOX,3,1,0,0,79.1,246.5,1,26.366666666666664,5.5073619934827445
7297-DVYGA,51,1,1,2,19.85,996.95,0,0.3892156862745098,6.9047006182529085
2239-CGBUZ,51,1,1,2,60.5,3145.15,0,1.1862745098039216,8.05361686275076
0854-UYHZD,13,1,2,1,19.55,265.3,0,1.5038461538461538,5.580861261143694
7243-LCGGZ,1,1,0,1,20.9,20.9,0,20.9,3.039749158970765
8267-KFGYD,1,1,0,1,21.05,21.05,0,21.05,3.0469005601283903
4890-VMUAV,63,1,1,0,71.5,4576.3,0,1.1349206349206349,8.428646090351267
9261-WDCAF,3,1,0,1,54.65,189.1,0,18.216666666666665,5.242275975664412
3764-MNMOI,46,1,2,3,19.2,908.15,0,0.41739130434782606,6.811409563195452
7442-YGZFK,1,1,0,3,49.8,49.8,0,49.8,3.9080149840306073
0420-BWTPW,8,0,0,1,25.5,215.2,1,3.1875,5.371567828287629
8229-BUJHX,71,1,2,2,20.5,1500.95,0,0.2887323943661972,7.313853519952718
7449-HVPIV,55,1,0,3,90.4,5099.15,0,1.6436363636363638,8.536829138155317
5504-WSIUR,70,1,1,2,90.25,6385.95,0,1.2892857142857144,8.761855543616766
8183-ONMXC,2,1,0,0,80.75,159.45,1,40.375,5.0717303934560665
8466-PZBLH,67,1,2,2,104.6,6885.75,0,1.5611940298507463,8.837209337691919
9614-RMGHA,65,1,0,2,91.85,5940.85,1,1.413076923076923,8.689607499762298
8735-IJJEG,14,1,0,3,50.2,668.85,0,3.585714285714286,6.505559819741595
0564-MUUQK,20,1,0,2,95.5,1916.2,0,4.775,7.558099337216773
5054-IEXZT,1,1,0,0,75.35,75.35,1,75.35,4.3221439250725044
5834-ASPWA,1,1,0,0,75.45,75.45,1,75.45,4.323470185213858
0701-RFGFI,49,1,0,2,95.4,4613.95,0,1.9469387755102041,8.436839602090673
0019-EFAEP,72,1,2,2,101.3,7261.25,0,1.4069444444444443,8.890307269306742
5619-PTMIK,46,1,0,0,53.1,2459.8,0,1.1543478260869566,7.80783532480831
3737-XBQDD,24,1,0,2,84.85,2048.8,0,3.5354166666666664,7.625009534885316
5882-CMAZQ,5,0,0,0,34.25,163.55,0,6.85,5.097118753984393
5846-QFDFI,33,1,0,3,88.6,2888.7,0,2.6848484848484846,7.968561852914348
4445-KWOKW,42,1,1,2,60.15,2421.6,0,1.4321428571428572,7.792183757707509
3511-APPBJ,23,1,1,3,99.95,2292.75,0,4.345652173913043,7.737507249439053
7967-HYCDE,8,1,0,2,70.7,553.4,0,8.8375,6.316081067352825
2430-RRYUW,66,1,1,1,54.8,3465.7,0,0.8303030303030302,8.15066991142269
3948-XHGNA,24,1,0,2,49.55,1210.4,1,2.064583333333333,7.098706162474146
3723-BFBGR,24,1,0,3,54.8,1291.3,0,2.283333333333333,7.163404741852606
0565-IYCGT,69,1,1,3,78.6,5356.45,1,1.1391304347826086,8.586056721205578
5447-WZAFP,53,1,1,1,100.3,5200.8,0,1.8924528301886792,8.556567738890259
5110-CHOPY,60,0,2,0,53.6,3237.05,0,0.8933333333333333,8.08241770020794
5445-UTODQ,7,1,0,0,81.1,576.65,1,11.585714285714285,6.357235496671947
4425-OWHWB,20,1,1,3,19.35,433.75,0,0.9675,6.072468331261069
7892-QVYKW,23,1,0,0,85.6,1868.4,0,3.7217391304347824,7.532837728627953
9675-ICXCT,72,1,2,0,80.8,5728.55,0,1.1222222222222222,8.653217723583971
1024-VRZHF,11,1,0,0,74.95,825.7,1,6.8136363636363635,6.716231511423383
4703-MQYKT,21,1,2,1,19.6,390.4,0,0.9333333333333333,5.967171854538937
9497-QCMMS,1,1,0,0,93.55,93.55,1,93.55,4.538496052720099
5692-ICXLW,31,1,0,0,90.7,2845.15,0,2.925806451612903,7.953371069247894
0602-DDUML,57,1,2,1,69.75,3894.4,0,1.2236842105263157,8.267294902793209
2208-MPXIO,45,1,2,2,20.0,886.4,0,0.4444444444444444,6.78716831599302
1960-UYCNN,10,1,0,0,95.25,1021.55,0,9.525,6.929076360685821
0348-SDKOL,58,1,0,3,102.1,5885.4,1,1.7603448275862068,8.680229986798325
3190-FZATL,14,1,0,1,19.95,268.4,0,1.425,5.592478405097527
7336-RLLRH,27,1,1,1,80.85,2204.35,0,2.994444444444444,7.698187959842932
4373-MAVJG,14,1,0,2,90.9,1259.0,1,6.492857142857143,7.138073034044347
8901-HJXTF,12,0,0,1,29.2,309.1,1,2.433333333333333,5.733664849138071
7710-JSYOA,69,1,2,2,93.3,6398.05,0,1.3521739130434782,8.763748535421096
5419-KLXBN,25,1,0,2,89.15,2257.75,1,3.5660000000000003,7.722124021130909
3424-NMNBO,58,1,1,0,108.85,6287.25,1,1.8767241379310344,8.746279052186077
9885-MFVSU,35,0,2,3,46.35,1662.05,0,1.3242857142857143,7.415807059198732
4514-GFCFI,16,1,0,0,84.75,1350.15,1,5.296875,7.207970976371204
0607-MVMGC,45,1,1,3,78.75,3600.65,0,1.75,8.188869663701565
3365-SAIGS,17,1,0,0,83.55,1329.15,0,4.914705882352941,7.192294919161421
9828-AOQLM,1,1,0,0,45.7,45.7,1,45.7,3.822098297900159
8022-BECSI,22,1,1,1,19.6,422.5,0,0.890909090909091,6.046189446797229
8000-REIQB,1,1,0,0,69.95,69.95,1,69.95,4.24778070111149
9993-LHIEB,67,1,2,1,67.85,4627.65,0,1.012686567164179,8.43980445883316
0266-CLZKZ,67,1,2,2,105.65,6717.9,0,1.576865671641791,8.812530884678896
7615-ESMYF,2,0,0,0,44.6,97.1,1,22.3,4.575741375297279
3858-VOBET,23,1,0,0,74.95,1710.45,1,3.258695652173913,7.444511772771477
7020-OZKXZ,9,1,0,3,75.5,637.4,0,8.38888888888889,6.457397401983236
3977-QCRSL,5,1,0,1,20.15,117.95,0,4.029999999999999,4.770260805853684
0017-DINOC,54,0,2,3,45.2,2460.55,0,0.8370370370370371,7.808140181172515
1447-PJGGA,57,1,2,0,95.25,5464.65,1,1.6710526315789473,8.606055354643912
8565-CLBZW,24,1,0,1,89.85,2165.05,1,3.74375,7.680198734858134
9139-WQQDY,49,1,1,1,100.45,4941.8,1,2.0500000000000003,8.505484916284077
0224-HJAPT,5,1,0,0,47.15,223.15,1,9.43,5.407844191075279
8086-OVPWV,2,1,0,0,80.2,181.1,1,40.1,5.199049364889368
9430-FRQOC,4,1,0,1,87.1,341.45,1,21.775,5.833201255407098
7639-OPLNG,70,1,2,2,79.25,5731.85,0,1.1321428571428571,8.653793619729168
3074-GQWYX,5,1,0,2,75.9,357.75,1,15.180000000000001,5.87983441843656
1492-QGCLU,53,1,0,0,85.7,4616.1,0,1.6169811320754717,8.437305471731442
6845-RGTYS,47,1,0,0,98.75,4533.7,1,2.101063829787234,8.419293662138173
7328-OWMOM,31,1,1,3,20.1,589.25,0,0.6483870967741936,6.378850541816241
4418-LZMSV,13,1,0,2,61.8,750.1,0,4.753846153846154,6.620206530975591
5155-AZQPB,28,1,0,1,49.9,1410.25,0,1.782142857142857,7.251522272620085
8861-HGGKB,10,1,0,0,86.45,830.85,1,8.645,6.722449273147222
1087-GRUYI,38,1,2,2,20.4,743.5,0,0.5368421052631579,6.61136876590021
7065-YUNRY,1,1,0,1,45.3,45.3,1,45.3,3.8133070324889884
7694-VLBWQ,67,1,1,0,104.1,7040.85,1,1.553731343283582,8.859484180500129
2546-KZAAT,52,1,1,1,75.4,3865.45,0,1.4500000000000002,8.259833383739608
0181-RITDD,62,1,2,1,108.15,6825.65,0,1.7443548387096774,8.82844285361354
5989-PGKJB,16,1,0,0,86.25,1340.1,0,5.390625,7.2004995170261825
4795-KTRTH,5,1,0,0,81.0,371.65,1,16.2,5.917952551171302
8272-ONJLV,12,1,1,0,95.7,1184.0,0,7.9750000000000005,7.076653815443951
1488-PBLJN,72,1,2,2,116.85,8477.7,0,1.6229166666666666,9.045194465582318
0308-GIQJT,71,1,1,2,105.75,7382.85,0,1.4894366197183098,8.906915021908443
3778-FOAQW,24,1,1,1,20.15,456.85,0,0.8395833333333332,6.12435510944463
4452-ROHMO,15,1,2,1,19.6,331.6,0,1.3066666666666669,5.80392942326114
6481-OGDOO,67,1,1,3,90.6,6056.15,1,1.3522388059701491,8.708829563634849
3090-LETTY,2,1,0,2,60.95,134.6,0,30.475,4.902307417210627
5349-AZPEW,5,0,0,1,25.05,125.5,0,5.01,4.832305758571839
3753-TSEMP,15,1,0,0,88.15,1390.6,1,5.876666666666667,7.237490587664918
8305-VHZBZ,1,1,0,1,20.2,20.2,1,20.2,3.005682604407159
9720-JJJOR,41,1,1,2,60.3,2511.3,0,1.4707317073170731,7.828555826334121
8100-HZZLJ,43,1,0,0,63.95,2737.05,0,1.4872093023255815,7.914635977050654
8775-ERLNB,1,1,0,0,74.3,74.3,0,74.3,4.308110951723713
8309-IEYJD,1,1,0,1,70.6,70.6,0,70.6,4.257030144499196
9172-JITSM,26,1,0,0,90.8,2361.8,1,3.4923076923076923,7.767179319167181
6298-QDFNH,22,1,0,0,79.35,1730.35,1,3.6068181818181815,7.456078979168212
7398-HPYZQ,71,1,2,2,90.55,6404.0,0,1.2753521126760563,8.764678074116606
3546-GHEAE,7,1,2,1,19.45,165.35,0,2.7785714285714285,5.108064439427801
7361-YPXFS,28,1,0,2,64.45,1867.6,0,2.3017857142857143,7.532409463096782
6557-BZXLQ,16,1,0,0,69.65,1043.3,0,4.353125,6.950144045473924
2550-QHZGP,7,1,1,1,19.5,128.6,0,2.7857142857142856,4.856706811803519
7519-JTWQH,69,1,2,2,110.5,7455.45,0,1.6014492753623188,8.916700587550155
2538-OIMXF,1,0,0,1,24.7,24.7,0,24.7,3.2068032436339315
8543-MSDMF,3,1,0,0,77.4,206.15,0,25.8,5.328604059152909
9961-JBNMK,21,1,0,2,96.8,2030.3,1,4.609523809523809,7.615938844368196
1170-SASML,69,1,0,2,85.4,5869.4,0,1.23768115942029,8.677507692947103
4872-JCVCA,71,0,2,2,47.6,3377.8,0,0.6704225352112676,8.124979888983821
5346-BZCHP,69,1,2,1,19.4,1346.2,0,0.2811594202898551,7.205041087576613
2038-LLMLM,48,1,0,0,103.85,4946.05,0,2.1635416666666667,8.506344557209399
6173-ITPWD,47,1,0,2,83.35,4065.0,1,1.773404255319149,8.310169021981912
9734-UYXQI,2,1,0,0,49.4,106.55,1,24.7,4.668614358544626
1216-BGTSP,45,1,0,3,108.45,4964.7,0,2.41,8.510108151693007
4138-NAXED,51,1,0,2,81.0,4085.75,0,1.588235294117647,8.315260588973167
2189-UXTKY,22,1,0,0,79.2,1742.75,1,3.6,7.463219604366508
0744-BIKKF,72,1,2,2,86.65,6224.8,0,1.2034722222222223,8.73629659230272
7483-IQWIB,37,1,0,0,92.95,3415.25,0,2.5121621621621624,8.136005975767597
5248-KWLAR,71,1,2,0,90.35,6325.25,0,1.2725352112676056,8.752304838506301
4958-GZWIY,7,1,0,0,48.7,340.25,1,6.957142857142857,5.829680641531575
7996-MHXLW,66,1,2,3,25.15,1683.6,0,0.38106060606060604,7.428689636896416
7833-PKIHD,51,1,1,2,76.4,3966.3,0,1.4980392156862745,8.285588949184161
7061-OVMIM,30,1,1,2,19.55,608.5,0,0.6516666666666667,6.410996912427582
5153-RTHKF,34,1,0,0,85.35,2896.6,0,2.510294117647059,7.971292914366756
1852-QSWCD,64,1,2,1,24.8,1514.85,0,0.3875,7.323071703140675
4832-VRBMR,65,1,1,2,103.15,6792.45,0,1.586923076923077,8.823566980213418
9079-LWTFD,47,1,0,1,100.75,4669.2,0,2.143617021276596,8.448743029778509
6356-ELRKD,1,1,0,0,95.6,95.6,1,95.6,4.560172820057356
8624-GIOUT,49,1,0,3,59.75,2934.3,1,1.219387755102041,7.984224202964557
3392-EHMNK,67,1,2,3,94.1,6302.8,0,1.4044776119402984,8.74874925808789
5986-WWXDV,39,1,1,2,19.35,779.2,0,0.49615384615384617,6.658267752328325
3061-BCKYI,14,1,0,1,19.9,283.75,0,1.4214285714285713,5.648093568795613
6179-GJPSO,43,1,0,3,108.15,4600.7,1,2.5151162790697676,8.433963744812955
7901-TBKJX,56,1,0,0,101.05,5594.0,0,1.8044642857142856,8.629449873761905
7228-PAQPD,14,1,1,3,59.1,772.85,0,4.2214285714285715,6.6500849805983275
3177-LASXD,1,1,0,0,71.35,71.35,1,71.35,4.267597343922845
7746-QYVCO,16,1,1,1,55.85,857.8,0,3.490625,6.75437097208278
5804-HYIEZ,70,1,0,0,106.05,7554.05,0,1.515,8.929839122260292
9919-FZDED,72,1,2,3,84.1,5981.65,0,1.1680555555555554,8.69645172861827
5934-TSSAU,23,1,0,3,75.3,1702.9,0,3.273913043478261,7.440087959032559
3486-KHMLI,21,1,0,1,24.7,467.15,0,1.1761904761904762,6.146650405238964
4897-QSUYC,1,1,0,1,20.15,20.15,1,20.15,3.0032042883926917
1084-UQCHV,1,1,0,2,69.75,69.75,1,69.75,4.244917420701475
8290-YWKHZ,32,1,0,0,93.2,2931.0,1,2.9125,7.983098940710892
2955-BJZHG,17,1,0,0,80.85,1400.85,1,4.7558823529411764,7.244834474223836
3806-DXQOM,4,0,0,0,33.65,137.85,1,8.4125,4.926166137469806
6784-XYJAE,36,1,1,0,55.8,1941.5,0,1.5499999999999998,7.571216149171722
3933-DQPWX,50,0,2,3,39.7,1932.75,0,0.794,7.566699138200584
6661-EIPZC,48,0,0,3,29.5,1423.05,0,0.6145833333333334,7.260557734506995
8957-THMOA,50,1,2,3,20.15,970.85,0,0.40299999999999997,6.878171976440463
2251-PYLPB,72,1,2,3,79.55,5810.9,0,1.104861111111111,8.667490743184992
5555-RNPGT,10,1,0,3,24.8,223.9,0,2.48,5.411199523604709
1057-FOGLZ,18,1,0,1,19.65,391.7,0,1.0916666666666666,5.970496240671785
9300-RENDD,1,1,0,0,79.95,79.95,1,79.95,4.381401439279963
0761-AETCS,1,1,0,0,19.3,19.3,1,19.3,2.9601050959108397
8087-LGYHQ,9,1,0,0,94.05,811.65,0,10.45,6.699069212756854
4137-BTIKL,2,1,0,1,90.75,174.75,0,45.375,5.163356381113919
2190-BCXEC,40,1,0,3,78.85,3126.85,0,1.97125,8.04778138700763
6227-FBDXH,69,1,1,2,99.5,6841.45,0,1.4420289855072463,8.830754976454344
2153-MREFK,37,1,1,0,99.2,3754.6,1,2.6810810810810812,8.230737033890263
2911-WDXMV,18,1,0,3,80.55,1406.65,0,4.475,7.2489662699505235
7206-PQBBZ,11,1,0,0,70.2,834.7,0,6.381818181818182,6.727072378856691
3106-ULWFW,8,1,0,3,85.2,627.4,1,10.65,6.441584295756578
0925-VYDLG,3,1,0,0,75.25,242.0,1,25.083333333333332,5.488937726156687
4547-FZJWE,55,1,1,3,59.45,3157.0,0,1.080909090909091,8.057377488557991
7422-WNBTY,33,1,0,0,93.35,3092.0,0,2.8287878787878786,8.036573409707312
0842-IWYCP,46,1,0,2,44.95,2168.9,0,0.9771739130434783,7.681975405568561
3521-HTQTV,34,1,2,2,26.1,980.35,0,0.7676470588235295,6.887909650761431
3744-ZBHON,3,1,0,0,20.2,65.95,0,6.733333333333333,4.188896879163323
3373-DIUUN,30,1,2,1,21.25,711.9,0,0.7083333333333334,6.5679374521098275
8383-SGHJU,33,1,1,0,59.4,1952.8,0,1.8,7.577019519078751
7607-QKKTJ,45,1,1,3,95.0,4368.85,0,2.111111111111111,8.382255095562785
7707-PYBBH,40,1,0,1,61.9,2647.1,0,1.5474999999999999,7.88121998013081
8984-HPEMB,71,1,2,0,118.65,8477.6,0,1.6711267605633804,9.045182669860626
4349-GFQHK,1,1,0,0,54.35,54.35,1,54.35,3.9954446135672184
4139-DETXS,72,0,2,2,64.45,4528.0,0,0.8951388888888889,8.41803561988302
9779-DPNEJ,22,1,0,0,80.15,1790.65,0,3.6431818181818185,7.490333961411227
9805-FILKB,46,1,1,2,20.2,845.6,0,0.43913043478260866,6.740046434556028
5793-YOLJN,55,1,2,1,21.0,1210.3,0,0.38181818181818183,7.0986235417445585
0673-IGUQO,1,1,0,1,20.45,20.45,0,20.45,3.017982882488811
4123-FCVCB,12,1,1,1,75.85,854.45,0,6.320833333333333,6.7504579870929176
8819-IMISP,31,1,0,0,80.45,2429.1,0,2.5951612903225807,7.795276097360178
7802-EFKNY,5,0,0,0,24.95,100.4,1,4.99,4.609162207257629
8311-UEUAB,67,1,2,0,75.5,5229.45,0,1.126865671641791,8.562061389005102
5858-EAFCZ,1,1,0,1,44.45,44.45,0,44.45,3.794364961959914
8035-BUYVG,40,0,1,0,42.35,1716.45,1,1.05875,7.448013483431834
1163-ONYEY,41,1,0,3,74.55,3023.55,0,1.818292682926829,8.014186916702378
9787-XVQIU,1,1,0,0,75.3,75.3,1,75.3,4.321480134805848
8945-MUQUF,51,1,1,0,94.8,4837.6,1,1.8588235294117645,8.484174008959004
5656-MJEFC,42,0,2,3,48.15,2032.3,0,1.1464285714285714,7.616923435596261
6082-OQFBA,23,1,1,1,19.65,436.9,0,0.8543478260869565,6.07970433595739
8051-HJRLT,1,1,0,0,70.55,70.55,1,70.55,4.256321678298823
8974-OVACP,1,1,0,1,20.15,20.15,0,20.15,3.0032042883926917
4010-YLMVT,56,1,0,3,106.6,5893.95,0,1.9035714285714285,8.6816816800584
1379-FRVEB,15,1,0,0,91.0,1430.05,0,6.066666666666666,7.265464687677655
8612-GXIDD,12,1,2,2,25.4,313.0,0,2.1166666666666667,5.746203190540153
6288-CHQJB,54,1,2,2,69.95,3871.85,0,1.2953703703703705,8.261487707976645
8160-HOWOX,7,1,0,0,66.85,458.1,0,9.549999999999999,6.127087500892697
3023-GFLBR,33,1,0,3,86.15,2745.7,1,2.610606060606061,7.917791330541803
6648-INWPS,16,1,0,0,20.15,341.35,0,1.259375,5.83290834386429
4223-BKEOR,21,1,1,1,64.85,1336.8,0,3.088095238095238,7.198033977281184
4079-VTGLK,30,1,2,0,74.85,2181.75,0,2.4949999999999997,7.687882586043421
1763-WQFUK,3,1,0,1,50.5,147.75,0,16.833333333333332,4.995521656286208
1391-UBDAR,11,1,0,0,72.9,818.45,0,6.627272727272728,6.7074123075903636
8894-JVDCV,62,1,1,3,115.05,7133.45,0,1.8556451612903226,8.872550267348275
2023-VQFDL,18,1,0,0,19.0,348.8,0,1.0555555555555556,5.8544986920348245
1345-GKDZZ,6,1,0,1,19.55,128.6,0,3.2583333333333333,4.856706811803519
2014-MKGMH,46,1,1,0,101.1,4674.4,0,2.1978260869565216,8.449856091240227
5628-FCGYG,21,1,0,0,84.1,1737.45,0,4.004761904761905,7.460173800046465
2560-WBWXF,68,1,2,2,24.15,1498.85,0,0.35514705882352937,7.312453426384449
0248-IPDFW,1,1,0,0,50.1,50.1,0,50.1,3.914021008090819
7978-DKUQH,25,1,0,0,74.6,1797.75,0,2.984,7.494291161982604
4335-UPJSI,24,1,2,1,19.75,498.1,0,0.8229166666666666,6.210800860079238
0524-IAVZO,30,1,0,0,85.0,2624.25,1,2.8333333333333335,7.872550419915907
2737-YNGYW,2,1,0,0,80.55,184.1,1,40.275,5.215479088239032
1784-EZDKJ,51,1,1,2,106.8,5498.8,0,2.0941176470588236,8.612285165597266
9297-FVVDH,57,1,2,0,84.5,4845.4,0,1.4824561403508771,8.485785080256557
8007-YYPWD,15,1,2,2,25.05,369.1,0,1.6700000000000002,5.911067610035953
7101-HRBLJ,72,1,2,2,83.7,6096.9,0,1.1625,8.71553572426437
5159-YFPKQ,2,1,0,0,75.8,160.75,1,37.9,5.079850363117729
6635-CPNUN,28,1,0,3,96.6,2684.35,0,3.4499999999999997,7.895193891974421
4021-RQSNY,29,1,0,0,98.5,3004.15,1,3.396551724137931,8.007749945059498
5453-YBTWV,70,1,2,3,101.1,6994.8,0,1.4442857142857142,8.852922294839505
5039-LZRQT,13,1,1,1,20.2,273.25,0,1.5538461538461539,5.610387127056648
2931-VUVJN,59,1,1,0,94.05,5483.9,0,1.5940677966101695,8.609571805650885
9061-TIHDA,13,1,0,0,95.25,1233.65,1,7.326923076923077,7.117732533764588
8699-ASUFO,7,1,0,1,74.4,527.9,1,10.62857142857143,6.268906871829571
6418-PIQSP,62,1,2,1,81.0,4985.9,0,1.3064516129032258,8.514369207725135
8220-OCUFY,21,1,1,0,60.25,1258.35,0,2.869047619047619,7.1375566179604135
3995-WFCSM,2,1,0,0,60.85,111.4,0,30.425,4.713127327493184
1895-QTKDO,1,1,0,3,43.95,43.95,0,43.95,3.783052624131186
2038-OEQZH,4,1,0,0,86.05,308.1,0,21.5125,5.730424405602622
1178-PZGAB,19,1,1,3,20.25,383.65,0,1.0657894736842106,5.949730678623674
7927-AUXBZ,30,1,0,0,85.15,2555.9,1,2.8383333333333334,7.846159691101404
2626-VEEWG,67,1,2,3,19.4,1284.2,0,0.28955223880597014,7.157891235359948
2878-RMWXY,72,1,2,3,102.65,7550.3,0,1.4256944444444446,8.92934257655299
1657-DYMBM,53,1,2,3,19.9,1110.05,0,0.3754716981132075,7.012160338336927
7311-MQJCH,5,1,1,0,19.55,99.6,0,3.91,4.601162164590552
7375-WMVMT,71,1,2,3,95.5,6707.15,0,1.3450704225352113,8.810929400543255
1136-XGEQU,50,1,1,3,84.15,4164.4,0,1.683,8.334327486600598
2530-FMFXO,56,1,2,0,103.2,5873.75,0,1.842857142857143,8.678248550417026
6844-DZKRF,2,1,0,3,50.2,109.25,0,25.1,4.693638833975699
4695-WJZUE,2,1,0,0,88.55,179.25,1,44.275,5.188781479479729
7619-ODSGN,24,1,0,0,54.75,1338.15,1,2.28125,7.1990433420279025
5970-GHJAW,46,1,2,3,19.95,862.4,0,0.43369565217391304,6.759719200154732
8879-XUAHX,71,1,2,0,116.25,8564.75,0,1.6373239436619718,9.05541022177414
3689-MOZGR,29,0,0,0,31.2,926.2,0,1.0758620689655172,6.831090194046651
4195-PNGZS,69,1,2,2,24.45,1718.2,0,0.35434782608695653,7.449032510203956
5003-XZWWO,71,1,2,3,84.2,5956.85,0,1.1859154929577465,8.692297096851691
3988-RQIXO,1,1,0,0,91.3,91.3,1,91.3,4.514150787600923
7622-FWGEW,56,1,2,2,85.65,4824.45,0,1.5294642857142857,8.481452017638468
6922-NCEDI,56,1,1,1,21.2,1238.65,0,0.37857142857142856,7.121777355846786
2514-GINMM,1,1,0,0,79.5,79.5,1,79.5,4.375757021660286
9891-NQDBD,28,1,1,1,25.55,672.2,0,0.9125,6.510555915291006
6131-IUNXN,19,1,0,1,20.2,382.2,0,1.063157894736842,5.945944031806173
8548-AWOFC,66,1,0,0,63.85,4264.6,0,0.9674242424242424,8.358103668892134
9798-DRYDS,17,1,1,1,61.95,1070.7,0,3.644117647058824,6.976067919164224
8532-UEFWH,52,1,2,1,25.75,1345.85,0,0.4951923076923077,7.204781062687051
6296-DDOOR,19,1,1,0,58.2,1045.25,0,3.0631578947368423,6.952011370236675
7951-VRDVK,36,1,1,2,85.85,3003.55,0,2.384722222222222,8.007550201396533
5931-FLJJF,7,1,0,1,70.1,467.55,1,10.014285714285714,6.147506294881456
4815-YOSUK,72,1,1,3,104.9,7537.5,0,1.4569444444444446,8.92764584103544
2659-VXMWZ,67,1,1,0,111.3,7482.1,1,1.6611940298507462,8.920268780229094
0380-NEAVX,34,1,1,0,99.85,3343.15,0,2.9367647058823527,8.11466875529083
3207-OYBWH,57,1,0,2,95.25,5427.05,1,1.6710526315789473,8.599150987214257
4285-GYRQC,7,1,0,0,86.25,587.1,1,12.321428571428571,6.37519516307014
7216-EWTRS,1,1,0,0,100.8,100.8,1,100.8,4.613138355637268
4365-MSDYN,8,1,0,2,19.55,161.15,0,2.44375,5.082335608261447
7036-TYDEC,69,1,2,0,104.0,7028.5,0,1.5072463768115942,8.85772859077182
5802-ADBRC,50,1,1,1,104.4,5232.9,0,2.088,8.562720896692198
8076-FEZKJ,10,1,1,1,19.5,225.85,0,1.95,5.419871062100613
5197-YPYBZ,12,1,2,3,25.25,274.7,0,2.1041666666666665,5.615679593101228
8337-MSSXB,14,1,0,0,86.3,1180.95,1,6.164285714285714,7.074074478298586
4312-GVYNH,70,0,2,2,49.85,3370.2,0,0.7121428571428572,8.122727368766443
8495-LJDFO,64,1,0,2,108.95,7111.3,0,1.70234375,8.869440347152812
0839-JTCUD,66,1,2,3,89.9,5958.85,0,1.3621212121212123,8.692632788421433
5494-WOZRZ,71,1,2,3,82.0,5999.85,0,1.1549295774647887,8.699489747897687
1302-UHBDD,20,1,0,0,89.95,1648.45,0,4.4975000000000005,7.4075907314482246
2234-EOFPT,72,1,2,2,79.35,5753.25,0,1.1020833333333333,8.657520191507516
8619-IJNDK,71,1,2,3,64.05,4492.9,0,0.9021126760563379,8.410253651978493
8378-LKJAF,38,1,0,3,101.15,3956.7,0,2.6618421052631582,8.283165623499949
8182-BJDSI,28,1,0,0,89.95,2625.55,1,3.2125,7.8730456768882
2528-HFYZX,17,1,0,0,76.45,1233.4,1,4.497058823529412,7.117529862557393
1153-GNOLC,33,0,1,0,39.1,1309.0,0,1.1848484848484848,7.1770187659099
3298-QEICA,23,0,2,1,34.6,813.45,0,1.5043478260869565,6.701284461955179
0788-DXBFY,58,1,1,0,19.55,1108.8,0,0.3370689655172414,7.011033628435639
3597-YASZG,70,1,2,2,104.45,7349.35,0,1.4921428571428572,8.902367152922094
3496-LFSZU,4,1,0,0,70.5,294.2,0,17.625,5.6842598081673374
5242-UOWHD,45,1,2,1,20.35,929.2,0,0.45222222222222225,6.834324000896254
2482-CZGBB,10,1,0,0,70.0,740.0,1,7.0,6.606650186198215
6479-SZPLM,36,1,2,3,19.45,754.5,0,0.5402777777777777,6.626055278207904
8097-VBQTZ,54,1,0,1,69.9,3883.3,0,1.2944444444444445,8.26444058659791
4500-HKANN,23,1,2,1,59.7,1414.2,0,2.595652173913044,7.25431927917014
9917-KWRBE,41,1,1,3,78.35,3211.2,0,1.9109756097560975,8.074399978042074
3420-ZDBMA,5,1,0,1,71.45,371.6,0,14.290000000000001,5.917818006939683
2212-LYASK,27,0,1,3,45.85,1246.4,0,1.6981481481481482,7.128014675116484
1393-IMKZG,1,1,0,0,95.85,95.85,0,95.85,4.562784469491653
8069-RHUXK,67,0,2,3,35.7,2545.7,0,0.5328358208955224,7.842160940281463
3398-GCPMU,72,1,2,3,89.55,6448.85,0,1.24375,8.771657099319809
2908-WGAXL,56,1,2,3,24.95,1468.9,0,0.44553571428571426,7.29226910033737
3378-AJRAO,44,1,1,0,24.85,1013.6,0,0.5647727272727273,6.921263629006929
1013-QCWAM,66,1,0,0,100.8,6690.75,0,1.5272727272727273,8.808481254462002
0866-QLSIR,34,1,1,1,64.4,2088.75,1,1.8941176470588237,7.644321079909603
6050-FFXES,69,1,2,2,105.35,7240.65,0,1.5268115942028984,8.887466260355394
7181-BQYBV,1,1,0,0,102.45,102.45,1,102.45,4.629374874684909
0362-RAOQO,40,1,2,3,19.65,830.25,0,0.49124999999999996,6.721726860256856
